PF_PJ	CD_PARTIC	CNPJ	DT_REG	LOGRADOURO	COMPL	DS_PARTIC	DT_CONST	BAIRRO	CEP	OFICIO_REG	REG_CART_TITULO	MUN	VL_PATRIM_LIQ	UF	DDD	DT_PATRIM_LIQ	TEL	CONTROLE_ACIONARIO	ADM	FAX	CNPJ_ADM	DT_CANC	SIT	DT_INI_SIT	OFICIO_CANC	DENOM_SOCIAL	MOTIVO_CANC	EMAIL_ADM	DENOM_COMERC	DIRETOR
PJ	67	18330535000196	13/08/2013 11:09:00	NUCLEO CIDADE DE DEUS	PR AMARELO 1º AND	FDOS DE INVESTIMENTO IMOBILIÁRIO	07/06/2013	VILA YARA	6029900			OSASCO	224733415.43	SP	11	30/04/2019	36844522		BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.	36845645	66670000100		EM FUNCIONAMENTO NORMAL	13/08/2013		RB CAPITAL PETROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		bemdtvm@bradesco.com.br	RB CAPITAL PETROS FII - FII	
PJ	67	12594985000100	27/12/2010 12:23:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.00			30/09/2016						30/06/2016	CANCELADA	30/06/2016		RB CAPITAL PRIME REALTY I - FII	CANCELAMENTO A PEDIDO		RB CAPITAL PRIME REALTY I - FII	
PJ	67	14286825000129	14/12/2011 11:08:00			FDOS DE INVESTIMENTO IMOBILIÁRIO	09/09/2011						0.00			30/06/2016						29/02/2016	CANCELADA	29/02/2016		RB CAPITAL PRIME REALTY II - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	CANCELAMENTO A PEDIDO		RB CAPITAL PRIME REALTY II - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	8696175000197	28/03/2007 17:43:00	AV. DAS AMERICAS, 3434	BL 07, GR. 201	FDOS DE INVESTIMENTO IMOBILIÁRIO		BARRA DA TIJUCA	22640102		01123560	RIO DE JANEIRO	178756836.55	RJ	21	30/04/2019	35140000		OLIVEIRA TRUST DTVM S.A.	35140099	36113876000191		EM FUNCIONAMENTO NORMAL	28/03/2007		RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIARIO - FII		juridico@oliveiratrust.com.br	RB CAPITAL RENDA I FII	
PJ	67	9006914000134	05/09/2007 12:18:00	AV. DAS NAÇÕES UNIDAS, 14.171	TORRE A  11º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA GERTRUDES	4794000		4º RDT 5.022.292	SÃO PAULO	144800882.94	SP	11	30/04/2019	51715003		VOTORANTIM ASSET MANAGEMENT DTVM LTDA.	51715057	3384738000198		EM FUNCIONAMENTO NORMAL	05/09/2007		RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		vam-cvm@vam.com.br	RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	26511274000139	21/11/2017 18:48:00	AV. DAS AMERICAS, 3434	BL 07, GR. 201	FDOS DE INVESTIMENTO IMOBILIÁRIO	23/06/2017	BARRA DA TIJUCA	22640102			RIO DE JANEIRO	61426547.39	RJ	21	30/04/2019	35140000		OLIVEIRA TRUST DTVM S.A.	35140099	36113876000191		EM FUNCIONAMENTO NORMAL	15/08/2018		RB CAPITAL RENDIMENTOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII		juridico@oliveiratrust.com.br		
PJ	67	29299737000139	18/01/2018 12:05:00	AV. DAS AMERICAS, 3434	BL 07, GR. 201	FDOS DE INVESTIMENTO IMOBILIÁRIO	08/12/2017	BARRA DA TIJUCA	22640102			RIO DE JANEIRO	30145935.03	RJ	21	30/04/2019	35140000		OLIVEIRA TRUST DTVM S.A.	35140099	36113876000191		EM FUNCIONAMENTO NORMAL	30/07/2018		RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		juridico@oliveiratrust.com.br		
PJ	67	17394878000151	05/04/2013 13:34:00			FDOS DE INVESTIMENTO IMOBILIÁRIO	04/01/2013				1303390		1.00			31/07/2014						28/03/2014	CANCELADA	28/03/2014		RB CAPITAL TRANCHEADO I - FUNDO DE INVESTIMENTO IMOBILIARIO - FII	CANCELAMENTO A PEDIDO		RB CAPITAL TRANCHEADO I - FII - FII	
PJ	67	26452038000199	08/09/2017 14:23:00	RUA VISCONDE DE PIRAJÁ, 351	SALA 1401	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/08/2016	IPANEMA	22410906			RIO DE JANEIRO		RJ	21		38238000		MONETAR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.		12063256000127		FASE PRÉ-OPERACIONAL	08/09/2017		REAG & COSTA GUERRA I - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		MONETAR@MONETAR.COM.BR		
PJ	67	26452038000199	08/09/2017 14:23:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/08/2016	VILA OLIMPIA	4552000			SÃO PAULO		SP	11		31985151		MONETAR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.		12063256000127		FASE PRÉ-OPERACIONAL	08/09/2017		REAG & COSTA GUERRA I - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		compliance@intrader.com.br		
PJ	67	26452038000199	08/09/2017 14:23:00	RUA VISCONDE DE PIRAJÁ, 351	SALA 1401	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/08/2016	IPANEMA	22410906			RIO DE JANEIRO		RJ	21		38238000		MONETAR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.		12063256000127		FASE PRÉ-OPERACIONAL	08/09/2017		REAG & COSTA GUERRA I - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		MONETAR@MONETAR.COM.BR		
PJ	67	26452038000199	08/09/2017 14:23:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/08/2016	VILA OLIMPIA	4552000			SÃO PAULO		SP	11		31985151		MONETAR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.		12063256000127		FASE PRÉ-OPERACIONAL	08/09/2017		REAG & COSTA GUERRA I - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		compliance@intrader.com.br		
PJ	67	26452101000197	08/09/2017 14:45:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/08/2016	VILA OLIMPIA	4552000			SÃO PAULO		SP	11		31985151		INTRADER DTVM LTDA		15489568000195		FASE PRÉ-OPERACIONAL	08/09/2017		REAG IX - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		compliance@intrader.com.br		
PJ	67	22081786000151	13/01/2016 14:38:00			FDOS DE INVESTIMENTO IMOBILIÁRIO	12/03/2015						0.00			31/12/2016						04/05/2016	CANCELADA	04/05/2016		REAG RDH - FUNDO DE INVESTIMENTO IMOBILIARIO - FII	CANCELAMENTO A PEDIDO		REAG RDH - FUNDO DE INVESTIMENTO IMOBILIARIO - FII	
PJ	67	17374696000119	13/12/2013 10:21:00	RUA VISCONDE DE PIRAJÁ, 351	SALA 1401	FDOS DE INVESTIMENTO IMOBILIÁRIO	04/01/2013	IPANEMA	22410906		1798757	RIO DE JANEIRO	243437005.28	RJ	21	31/03/2019	38238000		MONETAR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.		12063256000127		EM FUNCIONAMENTO NORMAL	13/12/2013		REAG RENDA IMOBILIÁRIA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		MONETAR@MONETAR.COM.BR	DOMO FII	
PJ	67	18836451000129	16/12/2013 11:20:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	27/08/2013	VILA OLIMPIA	4552000			SÃO PAULO	-546508.38	SP	11	30/04/2019	31985151		INTRADER DTVM LTDA		15489568000195		EM FUNCIONAMENTO NORMAL	07/06/2016		REAG RIACHO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		compliance@intrader.com.br	REAG RIACHO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	26452074000152	08/09/2017 14:54:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/08/2016	VILA OLIMPIA	4552000			SÃO PAULO		SP	11		31985151		INTRADER DTVM LTDA		15489568000195		FASE PRÉ-OPERACIONAL	08/09/2017		REAG VI - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		compliance@intrader.com.br		
PJ	67	26452083000143	08/09/2017 15:03:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/08/2016	VILA OLIMPIA	4552000			SÃO PAULO		SP	11		31985151		INTRADER DTVM LTDA		15489568000195		FASE PRÉ-OPERACIONAL	08/09/2017		REAG VII - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		compliance@intrader.com.br		
PJ	67	26452121000168	08/09/2017 15:11:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	31/08/2016	VILA OLIMPIA	4552000			SÃO PAULO		SP	11		31985151		INTRADER DTVM LTDA		15489568000195		FASE PRÉ-OPERACIONAL	08/09/2017		REAG X - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		compliance@intrader.com.br		
PJ	67	11233841000165	07/12/2009 17:29:00	AV. DAS AMERICAS, 3434	BL 07, GR. 201	FDOS DE INVESTIMENTO IMOBILIÁRIO		BARRA DA TIJUCA	22640102		795435	RIO DE JANEIRO	167116610.95	RJ	21	30/04/2019	35140000		OLIVEIRA TRUST DTVM S.A.	35140099	36113876000191		EM FUNCIONAMENTO NORMAL	07/12/2009		REAL MINAS FUNDO DE INVESTIMENTO IMOBILIARIO - FII		juridico@oliveiratrust.com.br	REAL MINAS FII	
PJ	67	14793782000178	09/04/2012 16:53:00	AV. DAS NAÇÕES UNIDAS, 14.171	TORRE A  11º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	09/01/2012	VILA GERTRUDES	4794000		985251	SÃO PAULO	61218495.88	SP	11	30/04/2019	51715003		VOTORANTIM ASSET MANAGEMENT DTVM LTDA.	51715057	3384738000198		EM FUNCIONAMENTO NORMAL	09/04/2012		RENDA DE ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		vam-cvm@vam.com.br	RENDA DE ESCRITORIOS FII	
PJ	67	11314984000100	27/09/2010 14:18:00			FDOS DE INVESTIMENTO IMOBILIÁRIO					3415357		9602682.95			28/02/2015						30/03/2015	CANCELADA	30/03/2015		REP 1 CCS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	CANCELAMENTO A PEDIDO		REP 1 CCS - FII	
PJ	67	3032958000152	08/01/1999 00:00:00	RUA LÍBERO BADARÓ, 471	4° ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		CENTRO	1009903			SÃO PAULO	550000.00	SP	11	31/01/1999	25655381		BANCO B3 S.A.	32422920	997185000150	05/12/2002	CANCELADA	05/12/2002		RES MONTE CARLO/MATÃO SP FDO I	LIQUIDAÇÃO EXTRAJUDICIAL	ROBERTO.JUNIOR@B3.COM.BR	RES MONTE CARLO/MATÃO SA FII	
PJ	67	12659641000131	10/08/2011 18:00:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065		1310351	SÃO PAULO	1205669.94	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	10/08/2011		RIO BRAVO CRÉDITO IMOBILIÁRIO I FUNDO DE INVESTIMENTO IMOBILIÁRIO		correspondencia@riobravo.com.br	RIO BRAVO CRÉDITO IMOBILIÁRIO I FII	
PJ	67	15769670000144	20/12/2012 16:55:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	19/06/2012	VILA OLÍMPIA	4551065			SÃO PAULO	26242903.32	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	20/12/2012		RIO BRAVO CRÉDITO IMOBILIÁRIO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		correspondencia@riobravo.com.br	RIO BRAVO CRÉDITO IMOBILIÁRIO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	30647758000187	17/07/2018 11:56:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	30/05/2018	VILA OLÍMPIA	4551065			SÃO PAULO		SP	11		35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		FASE PRÉ-OPERACIONAL	17/07/2018		RIO BRAVO CRÉDITO IMOBILIÁRIO IV FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		correspondencia@riobravo.com.br		
PJ	67	12323955000169	09/12/2010 12:48:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	58986673.78	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	09/12/2010		SABIÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		ol-reguladores@btgpactual.com	SABIÁ - FII	
PJ	67	28267530000110	31/07/2017 17:17:00	R DR EDUARDO DE SOUZA ARANHA	153, 4º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	30/06/2017	VILA NOVA CONCEIÇÃO	4543120			SÃO PAULO	4497039.83	SP	11	30/04/2019	35133100		FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.	135133100	13673855000125		EM FUNCIONAMENTO NORMAL	17/11/2017		SABUGAL FUNDO DE INVESTIMENTO IMOBILIARIO		compliance@framcapitaldtvm.com		
PJ	67	17655115000117	02/06/2015 13:47:00	RUA IGUATEMI, 151	19º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	14/02/2013	ITAIM BIBI	1451011			SÃO PAULO	180922583.47	SP	11	30/04/2019	31330350		BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.	31330360	13486793000142		EM FUNCIONAMENTO NORMAL	02/06/2015		SAFIRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO		JURIDICO.FUNDOS@BRLTRUST.COM.BR	SAFIRA - FUNDO DE INVESTIMENTO IMOBILIÁRIO	
PJ	67	26812865000146	23/01/2017 14:55:00	AV JUSCELINO KUBITSCHEK  1909	19 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	15/12/2016	VILA NOVA CONCEIÇÃO	4543907			SÃO PAULO	0.00	SP	11	31/05/2018	33728300		GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.	33728386	33918160000173	16/03/2018	CANCELADA	16/03/2018		SAFIRA AZUL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Deliberação da Assembléia de Cotistas	liquidante@gradualinvestimentos.com.br	SAFIRA AZUL FUNDO DE INVESTIMENTO IMOBILIÁRIO	
PJ	67	13012312000167	04/02/2011 17:11:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLIMPIA	4552000		934897	SÃO PAULO	-1988521.02	SP	11	30/04/2019	31985151		INTRADER DTVM LTDA		15489568000195		EM FUNCIONAMENTO NORMAL	04/02/2011		SALUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		compliance@intrader.com.br	SALUS FII	
PJ	67	17331883000115	24/05/2013 09:33:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO	14/12/2012	VILA OLIMPIA	4552000		1062424	SÃO PAULO	56401296.74	SP	11	30/04/2019	31985151		INTRADER DTVM LTDA		15489568000195		EM FUNCIONAMENTO NORMAL	24/05/2013		SALUS II FUNDO DE INVESTIMENTO IMOBILIARIO - FII		compliance@intrader.com.br	SALUS II FII - FII	
PJ	67	16915840000114	26/12/2012 17:54:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	24/09/2012	VILA OLÍMPIA	4551065		1372278	SÃO PAULO	508214510.26	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	26/12/2012		SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		correspondencia@riobravo.com.br	SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	32903521000145	09/05/2019 15:23:00	RUA AMADOR BUENO, 474	1 ANDAR  BLOCO D	FDOS DE INVESTIMENTO IMOBILIÁRIO	20/02/2019	SANTO AMARO	4752901			SÃO PAULO		SP	11		35533827		SANTANDER SECURITIES SERVICES BRASIL DTVM S.A	35535829	62318407000119		FASE PRÉ-OPERACIONAL	09/05/2019		SANTANDER PAPÉIS IMOBILIÁRIOS CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO		compliances3@santander.com.br		
PJ	67	17294488000100	06/03/2013 14:26:00			FDOS DE INVESTIMENTO IMOBILIÁRIO	22/11/2012						0.00			31/05/2015						31/12/2014	CANCELADA	31/12/2014		SANTANDER RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	CANCELAMENTO A PEDIDO		SANTANDER RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	22684264000144	15/12/2015 11:14:00	RUA IGUATEMI, 151	19º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/05/2015	ITAIM BIBI	1451011			SÃO PAULO	0.00	SP	11	30/04/2019	31330350		BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.	31330360	13486793000142	28/05/2018	CANCELADA	28/05/2018		SANTO EMILIANO FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Ato do Administrador (amortização integral de cotas/término do prazo de duração)	JURIDICO.FUNDOS@BRLTRUST.COM.BR	SANTO EMILIANO FUNDO DE INVESTIMENTO IMOBILIARIO - FII	
PJ	67	16543270000189	09/04/2014 14:33:00	RUA TABAPUÃ, 888	1º ANDAR CONJ. 18	FDOS DE INVESTIMENTO IMOBILIÁRIO	11/07/2012	ITAIM BIBI	4533003		1681965	SÃO PAULO	246709929.30	SP	11	30/04/2019	31130069		FOCO DTVM LTDA.	31130069	329598000167		EM FUNCIONAMENTO NORMAL	09/04/2014		SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		juridico@focodtvm.com.br	SÃO DOMINGOS - FII	
PJ	67	31373514000116	14/09/2018 15:43:00	RUA TABAPUÃ, 888	1º ANDAR CONJ. 18	FDOS DE INVESTIMENTO IMOBILIÁRIO	13/07/2018	ITAIM BIBI	4533003			SÃO PAULO	11592913.09	SP	11	30/04/2019	31130069		FOCO DTVM LTDA.	31130069	329598000167		EM FUNCIONAMENTO NORMAL	16/10/2018		SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIÁRIO		juridico@focodtvm.com.br		
PJ	67	19131224000160	18/11/2014 14:29:00	AV. DAS AMERICAS, 3434	BL 07, GR. 201	FDOS DE INVESTIMENTO IMOBILIÁRIO	26/12/2013	BARRA DA TIJUCA	22640102		1059103	RIO DE JANEIRO	1138386647.05	RJ	21	30/04/2019	35140000		OLIVEIRA TRUST DTVM S.A.	35140099	36113876000191		EM FUNCIONAMENTO NORMAL	18/11/2014		SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		juridico@oliveiratrust.com.br	SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIARIO - FII	
PJ	67	17198500000182	13/12/2012 11:01:00	AVENIDA PRESIDENTE WILSON, 231	11º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	14/11/2012	CENTRO	20030905			RIO DE JANEIRO	148233733.36	RJ	21	30/04/2019	32192500		BNY MELLON SERVICOS FINANCEIROS DTVM S.A.	32192501	2201501000161		EM FUNCIONAMENTO NORMAL	13/12/2012		SB FUNDO DE INVESTIMENTO IMOBILIÁRIO		bnymellon_cvm@bnymellon.com.br	SB FII	
PJ	67	31907591000109	13/11/2018 12:54:00	RUA IGUATEMI, 151	19º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	27/08/2018	ITAIM BIBI	1451011			SÃO PAULO		SP	11		31330350		BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.	31330360	13486793000142		FASE PRÉ-OPERACIONAL	13/11/2018		SBC FUNDO DE INVESTIMENTO IMOBILIARIO		JURIDICO.FUNDOS@BRLTRUST.COM.BR		
PJ	67	1067952000195	03/10/1995 09:34:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							38895338.90			29/02/2008						20/05/2010	CANCELADA	20/05/2010		SC FII	CANCELAMENTO A PEDIDO		SC FUNDO	
PJ	67	1657856000105	03/01/1997 00:00:00	AV. DAS NAÇÕES UNIDAS,  11857	11º ANDAR- CJ. 111	FDOS DE INVESTIMENTO IMOBILIÁRIO		BROOKLIN PAULISTA	4578908		367081	SÃO PAULO	48306144.23	SP	11	30/04/2019	55083500		BR-CAPITAL DTVM S.A.	55064033	44077014000189		EM FUNCIONAMENTO NORMAL	03/01/1997		SCP FII		brcapital@brcapital.com.br	SCP FDO INV IMOB	
PJ	67	18929094000143	12/09/2013 09:33:00			FDOS DE INVESTIMENTO IMOBILIÁRIO	30/08/2013						87279837.25			30/09/2018						08/10/2018	CANCELADA	08/10/2018		SHOPPING IPIRANGA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA	Encerramento por Transformação		SHOPPING IPIRANGA FII	
PJ	67	9326861000139	17/01/2008 16:48:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	79367982.56	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	17/01/2008		SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO		ol-reguladores@btgpactual.com	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SHOPPING WEST PLAZA	
PJ	67	28216384000101	25/07/2017 15:05:00	SIG QUADRA 06 Nº 2080	TORRE I, SALA 201	FDOS DE INVESTIMENTO IMOBILIÁRIO	18/07/2017	SIG - SETOR DE IND. GRÁFICAS	70610460			BRASÍLIA	26910270.00	DF	61	30/04/2019	32175315		BANCOOB DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.	32175525	7397614000106		EM FUNCIONAMENTO NORMAL	19/09/2017		Sicoob Agências Fundo de Investimento Imobiliário		fundos@bancoob.com.br		
PJ	67	17238373000106	23/11/2016 00:00:00	PRAIA DE BOTAFOGO 440	6º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	06/11/2012	BOTAFOGO	22250908			RIO DE JANEIRO	0.01	RJ	21	05/01/2017	37971000		ICLA TRUST SERVIÇOS FINANCEIROS S.A.	21130725	10274584000147	24/10/2017	CANCELADA	24/10/2017		SIGMA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Ato do Administrador (fundos sem cotista)	antonio.lima@iclatrust.com.br	SIGMA FII	
PJ	67	16841067000199	10/03/2014 09:59:00	AV. BRIGADEIRO FARIA LIMA 1355	1,2,3,5 E 15º ANDS	FDOS DE INVESTIMENTO IMOBILIÁRIO	28/08/2012	JARDIM PAULISTANO	1452919			SÃO PAULO	34859350.21	SP	11	30/04/2019	32992001		SOCOPA SOCIEDADE CORRETORA PAULISTA SA		62285390000140		EM FUNCIONAMENTO NORMAL	10/03/2014		SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO		rui.fernandes@bancopaulista.com.br	REIT RIVIERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	22169671000113	07/10/2016 15:41:00	RUA IGUATEMI, 151	19º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	13/03/2015	ITAIM BIBI	1451011			SÃO PAULO	50000000.00	SP	11	07/10/2016	31330350		BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.	31330360	13486793000142		EM FUNCIONAMENTO NORMAL	10/05/2019		SOLARIUM FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO		JURIDICO.FUNDOS@BRLTRUST.COM.BR	FG RIBEIRÃO FII - FII	
PJ	67	13726079000184	14/09/2011 15:51:00	AV. BRIGADEIRO FARIA LIMA 1355	1,2,3,5 E 15º ANDS	FDOS DE INVESTIMENTO IMOBILIÁRIO		JARDIM PAULISTANO	1452919			SÃO PAULO	288302137.47	SP	11	30/04/2019	32992001		SOCOPA SOCIEDADE CORRETORA PAULISTA SA		62285390000140		EM FUNCIONAMENTO NORMAL	06/02/2015		SONDA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII		rui.fernandes@bancopaulista.com.br	SONDA - FII	
PJ	67	15538445000105	16/04/2013 15:52:00	RUA CANDELÁRIA, 65	17º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	30/04/2012	CENTRO	20091020		1288048	RIO DE JANEIRO	134757851.26	RJ	21	30/04/2019	21699999		GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.	21699998	27652684000162		EM FUNCIONAMENTO NORMAL	16/04/2013		SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		atendimentocvm@gerafuturo.com.br	SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	18311024000127	20/06/2016 14:49:00	RUA CANDELÁRIA, 65	17º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	29/05/2013	CENTRO	20091020			RIO DE JANEIRO	12603148.34	RJ	21	30/04/2019	21699999		GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.	21699998	27652684000162		EM FUNCIONAMENTO NORMAL	12/08/2016		SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO		atendimentocvm@gerafuturo.com.br	SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO	
PJ	67	32240955000102	24/04/2019 15:24:00	RUA TABAPUÃ, 888	1º ANDAR CONJ. 18	FDOS DE INVESTIMENTO IMOBILIÁRIO	05/10/2018	ITAIM BIBI	4533003			SÃO PAULO		SP	11		31130069		FOCO DTVM LTDA.	31130069	329598000167		FASE PRÉ-OPERACIONAL	24/04/2019		SPGR 1 FUNDO DE INVESTIMENTO IMOBILIÁRIO		juridico@focodtvm.com.br		
